scenario,scenario_label,country,layer,DE,rho,multiplier,cum_dDWT,avg_dprice,exposure_channel,price_channel,structural_benchmark,avg_monthly_dlog,peak_month_dlog,pct_change_import,import_2024_usd,dollar_impact_usd
S1_14day,S1: 14-day transient shock,AND,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,49481.107,137.2500158090864
S1_14day,S1: 14-day transient shock,ARG,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,1338964.25,3714.000668584506
S1_14day,S1: 14-day transient shock,ARM,lpg_butane,0.2741947909409202,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.018400168903496533,0.0027699464356858647,-0.012287787593987355,-0.011055254853347058,-0.1326630582401647,-0.01099437009546486,12178352.18,-133893.31101983128
S1_14day,S1: 14-day transient shock,ATG,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,3780.2860000000005,10.485705448402115
S1_14day,S1: 14-day transient shock,AUS,lpg_butane,0.004318362242172,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.0002897888554694224,0.0027699464356858647,-0.0001801262927915721,0.002567283243777396,0.0,0.0025705815373516004,14360983.290000001,36916.07850348885
S1_14day,S1: 14-day transient shock,AZE,lpg_butane,0.092409862054965,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.006201274153769542,0.0027699464356858647,-0.003942203583926556,-0.0016654946600570622,-0.019985935920684747,-0.001664108493483527,322205.87,-536.1855249172492
S1_14day,S1: 14-day transient shock,BEL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,375344086.095,1041124.2769969926
S1_14day,S1: 14-day transient shock,BFA,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,116864765.34,324157.88293580763
S1_14day,S1: 14-day transient shock,BGR,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,62946685.644,174600.6531294579
S1_14day,S1: 14-day transient shock,BIH,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,7711480.452,21389.998690782333
S1_14day,S1: 14-day transient shock,BLZ,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,7657235.73,21239.535425034068
S1_14day,S1: 14-day transient shock,BOL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,1254.0,3.4783279974838544
S1_14day,S1: 14-day transient shock,BRA,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,228139165.0,632809.2862377102
S1_14day,S1: 14-day transient shock,BRB,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,2631726.5,7299.846863373359
S1_14day,S1: 14-day transient shock,CAN,lpg_butane,0.000485339259015,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-3.256927059310196e-05,0.0027699464356858647,-2.0224923212197674e-05,0.002747191026518417,0.0,0.0027509680136963153,131162439.093,360823.6745432341
S1_14day,S1: 14-day transient shock,CHE,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,45326172.002,125725.11410950987
S1_14day,S1: 14-day transient shock,CHL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,58020032.158,160935.16927438992
S1_14day,S1: 14-day transient shock,CHN,lpg_butane,0.6063072898237634,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.04068697476671703,0.0027699464356858647,-0.030099194165397233,-0.031095174912759396,-0.37314209895311273,-0.030616692286320375,3864924505.0,-118331204.2794441
S1_14day,S1: 14-day transient shock,COL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,2117412.5,5873.249745591931
S1_14day,S1: 14-day transient shock,CPV,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,3538975.241,9816.360975416643
S1_14day,S1: 14-day transient shock,CYP,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,40603916.066,112626.58537468284
S1_14day,S1: 14-day transient shock,CZE,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,27168789.0,75360.41422362947
S1_14day,S1: 14-day transient shock,DEU,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,361226297.11300004,1001964.5475881732
S1_14day,S1: 14-day transient shock,DNK,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,5283530.136,14655.383411163059
S1_14day,S1: 14-day transient shock,DOM,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,94345773.023,261695.01096503815
S1_14day,S1: 14-day transient shock,ECU,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,237582727.746,659003.7110346857
S1_14day,S1: 14-day transient shock,EGY,lpg_butane,0.1568126276992107,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.010523098655394582,0.0027699464356858647,-0.006804236669105155,-0.00488561733843307,-0.05862740806119684,-0.00487370212233735,1248050000.0,-6082623.93378313
S1_14day,S1: 14-day transient shock,ESP,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,34954361.412999995,96955.92817943156
S1_14day,S1: 14-day transient shock,EST,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,472187.24,1309.7464887931642
S1_14day,S1: 14-day transient shock,FIN,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,158303896.85799998,439101.1774736664
S1_14day,S1: 14-day transient shock,FJI,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,30596963.305,84869.4370827493
S1_14day,S1: 14-day transient shock,FRA,lpg_butane,1.9023397511747315e-06,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-1.2765878087375002e-07,0.0027699464356858647,-7.92641940002267e-08,0.0027698572541770953,0.0,0.0027736968530098233,474042557.037,1314850.3486462566
S1_14day,S1: 14-day transient shock,GBR,lpg_butane,0.000585893687648,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-3.931709561374741e-05,0.0027699464356858647,-2.4415813427707433e-05,0.0027424757838137004,0.0,0.0027462398106570625,262282368.354,720290.2816071749
S1_14day,S1: 14-day transient shock,GEO,lpg_butane,0.0547985285125317,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.003677320699031475,0.0027699464356858647,-0.0023151353784747553,0.0001651477789743315,0.0,0.0001651614166195135,2449957.392,404.63843352016875
S1_14day,S1: 14-day transient shock,GRC,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,14448513.526,40077.08861204941
S1_14day,S1: 14-day transient shock,GRD,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,7660.274,21.24796293668073
S1_14day,S1: 14-day transient shock,GTM,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,4987043.0,13832.991460570871
S1_14day,S1: 14-day transient shock,GUY,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,52.226,0.1448637623577287
S1_14day,S1: 14-day transient shock,HKG,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,222815483.893,618042.532613983
S1_14day,S1: 14-day transient shock,HRV,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,1447635.0,4015.430104176666
S1_14day,S1: 14-day transient shock,HUN,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,52508653.192,145647.7819042293
S1_14day,S1: 14-day transient shock,IDN,lpg_butane,0.36582595845876104,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.024549187830395624,0.0027699464356858647,-0.01683413976858814,-0.01617043392557029,-0.19404520710684348,-0.016040394334615977,1910160170.0,-30639722.36907709
S1_14day,S1: 14-day transient shock,IND,lpg_butane,0.9801024236251153,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.06577094362567291,0.0027699464356858647,-0.05612041446870516,-0.060372097688958265,-0.7244651722674992,-0.05858582963352652,7691090544.734,-450588920.3498128
S1_14day,S1: 14-day transient shock,IRL,lpg_butane,0.0045071937641386,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.00030246062026322696,0.0027699464356858647,-0.0001880116710913329,0.002558411268948688,0.0,0.002561686795845218,11781255.872,30179.887605776337
S1_14day,S1: 14-day transient shock,ISL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,93153.685,258.3884135600413
S1_14day,S1: 14-day transient shock,ISR,lpg_butane,0.0255964214711729,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.001717678431375258,0.0027699464356858647,-0.0010734011140586675,0.0015622443695307868,0.0,0.0015634653089849997,8048000.0,12582.768806711278
S1_14day,S1: 14-day transient shock,ITA,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,17167704.554,47619.54338334072
S1_14day,S1: 14-day transient shock,JPN,lpg_butane,0.11543775495581492,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.007746588407965435,0.0027699464356858647,-0.004954301447958072,-0.0028042233846065287,-0.033650680615278344,-0.002800295222883351,874231427.609,-2448106.0904279747
S1_14day,S1: 14-day transient shock,KAZ,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,718.87,1.9939917444587067
S1_14day,S1: 14-day transient shock,KGZ,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,2981674.0,8270.526438253328
S1_14day,S1: 14-day transient shock,KOR,lpg_butane,0.1259231995724638,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.008450226691218485,0.0027699464356858647,-0.005419251291527188,-0.0033273464551739885,-0.03992815746208786,-0.0033218169724926034,1372665145.0,-4559742.376210021
S1_14day,S1: 14-day transient shock,LTU,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,2493178.0,6915.542934697608
S1_14day,S1: 14-day transient shock,LUX,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,617105.51,1711.7187981136783
S1_14day,S1: 14-day transient shock,LVA,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,7101943.527,19699.273529914935
S1_14day,S1: 14-day transient shock,MAC,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,146766.762,407.09963107228816
S1_14day,S1: 14-day transient shock,MAR,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,404718097.533,1122601.5069676517
S1_14day,S1: 14-day transient shock,MDA,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,10381791.0,28796.86945719769
S1_14day,S1: 14-day transient shock,MEX,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,625465.0,1734.9062367992335
S1_14day,S1: 14-day transient shock,MKD,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,35639784.929,98857.1465253938
S1_14day,S1: 14-day transient shock,MLT,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,17690236.17,49068.93441165275
S1_14day,S1: 14-day transient shock,MNE,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,5113248.154,14183.057585439263
S1_14day,S1: 14-day transient shock,MSR,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,1367.6970000000001,3.7936991763753394
S1_14day,S1: 14-day transient shock,MUS,lpg_butane,0.0678324700169853,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.004551978909485643,0.0027699464356858647,-0.0028753946072724,-0.00046520952114338074,-0.005582514253720569,-0.0004651013279722477,69589756.378,-32366.288104672996
S1_14day,S1: 14-day transient shock,MWI,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,192.22,0.5331771991039446
S1_14day,S1: 14-day transient shock,MYS,lpg_butane,0.5880593529657616,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.03946242517124379,0.0027699464356858647,-0.029015173087556523,-0.029875524142588566,-0.3585062897110628,-0.029433661893162773,213769635.354,-6292023.170034331
S1_14day,S1: 14-day transient shock,NAM,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,5652594.473,15679.08900626666
S1_14day,S1: 14-day transient shock,NGA,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,477749889.994,1325176.0910374494
S1_14day,S1: 14-day transient shock,NLD,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,689472494.513,1912449.3470172256
S1_14day,S1: 14-day transient shock,NZL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,1168942.397,3242.39638511243
S1_14day,S1: 14-day transient shock,OMN,lpg_butane,0.3907856383133574,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.026224136955161192,0.0027699464356858647,-0.018116757897446673,-0.017613529655602995,-0.21136235586723595,-0.01745931817236522,898806.242,-15692.544154385892
S1_14day,S1: 14-day transient shock,PAK,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,5676.407999999999,15.745142640782559
S1_14day,S1: 14-day transient shock,PAN,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,63510683.0,176165.06125855012
S1_14day,S1: 14-day transient shock,PER,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,117492424.642,325898.87569739274
S1_14day,S1: 14-day transient shock,PHL,lpg_butane,0.8143389996921778,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.05464719109951665,0.0027699464356858647,-0.04357056294349524,-0.04625204376091,-0.55502452513092,-0.04519871984478594,245476217.0,-11095210.76074088
S1_14day,S1: 14-day transient shock,POL,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,119211923.0,330668.396654537
S1_14day,S1: 14-day transient shock,PRT,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,49279533.896,136690.89509841418
S1_14day,S1: 14-day transient shock,PRY,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,13909498.92,38581.97729219093
S1_14day,S1: 14-day transient shock,PYF,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,2885.355,8.003358117368442
S1_14day,S1: 14-day transient shock,ROU,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,10398220.11,28842.440297139266
S1_14day,S1: 14-day transient shock,SGP,lpg_butane,0.813755970507492,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.05460806622979512,0.0027699464356858647,-0.04352959522703226,-0.04620595027808239,-0.5544714033369887,-0.04515470871406997,222698663.27,-10055893.270969603
S1_14day,S1: 14-day transient shock,SLV,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,3327240.9800000004,9229.055386849775
S1_14day,S1: 14-day transient shock,SRB,lpg_butane,0.0008776627218349,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-5.889660509832316e-05,0.0027699464356858647,-3.657730629812051e-05,0.0027287926788916333,0.0,0.0027325192225178623,5053194.0,13807.949740111926
S1_14day,S1: 14-day transient shock,STP,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,47076.077000000005,130.5789765875644
S1_14day,S1: 14-day transient shock,SVK,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,7358587.808,20411.14991587699
S1_14day,S1: 14-day transient shock,SVN,lpg_butane,0.00272610744868,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.00018293869600024602,0.0027699464356858647,-0.00011366529392314971,0.0026420596573667496,0.0,0.0026455529728217565,3976053.477,10518.860096175631
S1_14day,S1: 14-day transient shock,SWE,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,118409609.391,328442.95017212315
S1_14day,S1: 14-day transient shock,TGO,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,6323775.371,17540.80137380235
S1_14day,S1: 14-day transient shock,THA,lpg_butane,0.8087744234974826,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.054273773568470886,0.0027699464356858647,-0.04318037559959714,-0.04581303726534982,-0.5497564471841978,-0.04477946385951169,270106191.168,-12095210.425637811
S1_14day,S1: 14-day transient shock,TTO,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,4500.871,12.484454236334253
S1_14day,S1: 14-day transient shock,TUR,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,149547.0,414.8114170970637
S1_14day,S1: 14-day transient shock,UKR,lpg_butane,0.0,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,0.0,0.0027699464356858647,0.0,0.0027699464356858647,0.0,0.002773786281885051,1910159.4000000001,5298.373939933781
S1_14day,S1: 14-day transient shock,USA,lpg_butane,0.00021107284215459996,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-1.4164295146739407e-05,0.0027699464356858647,-8.795165869765253e-06,0.002760050843205129,0.0,0.002763863290242663,685659029.0,1895067.8198765295
S1_14day,S1: 14-day transient shock,UZB,lpg_butane,0.0001622988310047,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-1.0891256880113284e-05,0.0027699464356858647,-6.762725691188331e-06,0.0027623375766273844,0.0,0.002766156346505281,8009915.98,22156.67992305107
S1_14day,S1: 14-day transient shock,ZAF,lpg_butane,0.0403279600877192,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.0027062559233934727,0.0027699464356858647,-0.0016975039911282968,0.0008600554820231443,0.0,0.0008604254357918769,220932366.69099998,190095.82789063442
S1_14day,S1: 14-day transient shock,ZWE,lpg_butane,0.0098267018617258,0.1112037114617018,1.1251172095290654,-0.5,0.003889707963452449,-0.0006594325639797355,0.0027699464356858647,-0.00041045509363194893,0.002308136346101695,0.0,0.0023108021434111187,106514140.22,246133.10352396846
S2_45day_rupture,S2: 30-45 day rupture,AGO,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,195715331.448,4805165.889822737
S2_45day_rupture,S2: 30-45 day rupture,AND,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,381.233,9.359960684334581
S2_45day_rupture,S2: 30-45 day rupture,ARG,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,46811.04,1149.2958216964782
S2_45day_rupture,S2: 30-45 day rupture,ARM,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,60723127.7,1490862.773951437
S2_45day_rupture,S2: 30-45 day rupture,ATG,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,1532.462,37.62471787656562
S2_45day_rupture,S2: 30-45 day rupture,AUS,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,59586.195,1462.9490168193568
S2_45day_rupture,S2: 30-45 day rupture,AZE,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,279685550.33,6866786.860175485
S2_45day_rupture,S2: 30-45 day rupture,BEL,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,997236334.201,24483958.317121815
S2_45day_rupture,S2: 30-45 day rupture,BFA,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,105085328.634,2580035.16095044
S2_45day_rupture,S2: 30-45 day rupture,BGR,wheat,7.098952519177502e-06,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,-3.66109847511909e-06,0.02425525971516914,-1.301478366165968e-06,0.024253802309581633,0.0,0.024550318131919466,29139228.561,715377.3312912639
S2_45day_rupture,S2: 30-45 day rupture,BIH,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,68735454.595,1687579.9120985453
S2_45day_rupture,S2: 30-45 day rupture,BLZ,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,7843987.53,192584.10182017487
S2_45day_rupture,S2: 30-45 day rupture,BOL,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,5854038.0,143727.236426544
S2_45day_rupture,S2: 30-45 day rupture,BRA,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,1807657162.0,44381257.56971675
S2_45day_rupture,S2: 30-45 day rupture,BRB,wheat,0.0,0.1069895866150392,1.119807770448605,-2.2,0.033664652484060795,0.0,0.02425525971516914,0.0,0.024255259715169137,0.0,0.024551811318365886,4885560.5,119949.3595804613
