year,layer,country,community,is_primary_hormuz,codelength,modularity
2020,wheat,AGO,2,0,4.894889648686958,0.44341197660786036
2020,wheat,ALB,2,0,4.894889648686958,0.44341197660786036
2020,wheat,AND,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ARE,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ARG,4,0,4.894889648686958,0.44341197660786036
2020,wheat,ARM,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ATG,5,0,4.894889648686958,0.44341197660786036
2020,wheat,AUS,5,0,4.894889648686958,0.44341197660786036
2020,wheat,AUT,6,0,4.894889648686958,0.44341197660786036
2020,wheat,AZE,3,1,4.894889648686958,0.44341197660786036
2020,wheat,BDI,2,0,4.894889648686958,0.44341197660786036
2020,wheat,BEL,2,0,4.894889648686958,0.44341197660786036
2020,wheat,BEN,3,1,4.894889648686958,0.44341197660786036
2020,wheat,BFA,2,0,4.894889648686958,0.44341197660786036
2020,wheat,BGD,2,0,4.894889648686958,0.44341197660786036
2020,wheat,BGR,6,0,4.894889648686958,0.44341197660786036
2020,wheat,BIH,6,0,4.894889648686958,0.44341197660786036
2020,wheat,BLR,3,1,4.894889648686958,0.44341197660786036
2020,wheat,BLZ,5,0,4.894889648686958,0.44341197660786036
2020,wheat,BMU,10,0,4.894889648686958,0.44341197660786036
2020,wheat,BOL,4,0,4.894889648686958,0.44341197660786036
2020,wheat,BRA,4,0,4.894889648686958,0.44341197660786036
2020,wheat,BRB,5,0,4.894889648686958,0.44341197660786036
2020,wheat,BRN,5,0,4.894889648686958,0.44341197660786036
2020,wheat,BWA,10,0,4.894889648686958,0.44341197660786036
2020,wheat,CAN,5,0,4.894889648686958,0.44341197660786036
2020,wheat,CHE,2,0,4.894889648686958,0.44341197660786036
2020,wheat,CHL,5,0,4.894889648686958,0.44341197660786036
2020,wheat,CHN,5,0,4.894889648686958,0.44341197660786036
2020,wheat,CIV,5,0,4.894889648686958,0.44341197660786036
2020,wheat,CMR,2,0,4.894889648686958,0.44341197660786036
2020,wheat,COD,3,1,4.894889648686958,0.44341197660786036
2020,wheat,COL,5,0,4.894889648686958,0.44341197660786036
2020,wheat,CRI,5,0,4.894889648686958,0.44341197660786036
2020,wheat,CYP,6,0,4.894889648686958,0.44341197660786036
2020,wheat,CZE,2,0,4.894889648686958,0.44341197660786036
2020,wheat,DEU,2,0,4.894889648686958,0.44341197660786036
2020,wheat,DNK,2,0,4.894889648686958,0.44341197660786036
2020,wheat,DOM,5,0,4.894889648686958,0.44341197660786036
2020,wheat,DZA,5,0,4.894889648686958,0.44341197660786036
2020,wheat,E19,2,0,4.894889648686958,0.44341197660786036
2020,wheat,ECU,5,0,4.894889648686958,0.44341197660786036
2020,wheat,EGY,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ESP,2,0,4.894889648686958,0.44341197660786036
2020,wheat,EST,2,0,4.894889648686958,0.44341197660786036
2020,wheat,ETH,2,0,4.894889648686958,0.44341197660786036
2020,wheat,FIN,2,0,4.894889648686958,0.44341197660786036
2020,wheat,FJI,5,0,4.894889648686958,0.44341197660786036
2020,wheat,FRA,2,0,4.894889648686958,0.44341197660786036
2020,wheat,GBR,2,0,4.894889648686958,0.44341197660786036
2020,wheat,GEO,3,1,4.894889648686958,0.44341197660786036
2020,wheat,GHA,5,0,4.894889648686958,0.44341197660786036
2020,wheat,GIN,2,0,4.894889648686958,0.44341197660786036
2020,wheat,GMB,2,0,4.894889648686958,0.44341197660786036
2020,wheat,GRC,6,0,4.894889648686958,0.44341197660786036
2020,wheat,GRD,5,0,4.894889648686958,0.44341197660786036
2020,wheat,GTM,5,0,4.894889648686958,0.44341197660786036
2020,wheat,GUY,5,0,4.894889648686958,0.44341197660786036
2020,wheat,HKG,5,0,4.894889648686958,0.44341197660786036
2020,wheat,HRV,6,0,4.894889648686958,0.44341197660786036
2020,wheat,HUN,6,0,4.894889648686958,0.44341197660786036
2020,wheat,IDN,5,0,4.894889648686958,0.44341197660786036
2020,wheat,IND,5,0,4.894889648686958,0.44341197660786036
2020,wheat,IRL,2,0,4.894889648686958,0.44341197660786036
2020,wheat,IRN,2,0,4.894889648686958,0.44341197660786036
2020,wheat,IRQ,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ISL,2,0,4.894889648686958,0.44341197660786036
2020,wheat,ISR,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ITA,6,0,4.894889648686958,0.44341197660786036
2020,wheat,JOR,5,0,4.894889648686958,0.44341197660786036
2020,wheat,JPN,5,0,4.894889648686958,0.44341197660786036
2020,wheat,KAZ,28,0,4.894889648686958,0.44341197660786036
2020,wheat,KEN,4,0,4.894889648686958,0.44341197660786036
2020,wheat,KGZ,28,0,4.894889648686958,0.44341197660786036
2020,wheat,KHM,4,0,4.894889648686958,0.44341197660786036
2020,wheat,KOR,5,0,4.894889648686958,0.44341197660786036
2020,wheat,LAO,5,0,4.894889648686958,0.44341197660786036
2020,wheat,LBN,32,0,4.894889648686958,0.44341197660786036
2020,wheat,LBR,2,0,4.894889648686958,0.44341197660786036
2020,wheat,LBY,2,0,4.894889648686958,0.44341197660786036
2020,wheat,LKA,2,0,4.894889648686958,0.44341197660786036
2020,wheat,LSO,10,0,4.894889648686958,0.44341197660786036
2020,wheat,LTU,32,0,4.894889648686958,0.44341197660786036
2020,wheat,LUX,2,0,4.894889648686958,0.44341197660786036
2020,wheat,LVA,32,0,4.894889648686958,0.44341197660786036
2020,wheat,MAC,5,0,4.894889648686958,0.44341197660786036
2020,wheat,MAR,2,0,4.894889648686958,0.44341197660786036
2020,wheat,MDA,6,0,4.894889648686958,0.44341197660786036
2020,wheat,MDG,32,0,4.894889648686958,0.44341197660786036
2020,wheat,MDV,5,0,4.894889648686958,0.44341197660786036
2020,wheat,MEX,5,0,4.894889648686958,0.44341197660786036
2020,wheat,MKD,35,0,4.894889648686958,0.44341197660786036
2020,wheat,MLI,2,0,4.894889648686958,0.44341197660786036
2020,wheat,MLT,6,0,4.894889648686958,0.44341197660786036
2020,wheat,MMR,5,0,4.894889648686958,0.44341197660786036
2020,wheat,MNE,35,0,4.894889648686958,0.44341197660786036
2020,wheat,MNG,3,1,4.894889648686958,0.44341197660786036
2020,wheat,MOZ,3,1,4.894889648686958,0.44341197660786036
2020,wheat,MRT,2,0,4.894889648686958,0.44341197660786036
2020,wheat,MSR,5,0,4.894889648686958,0.44341197660786036
2020,wheat,MUS,2,0,4.894889648686958,0.44341197660786036
2020,wheat,MWI,3,1,4.894889648686958,0.44341197660786036
2020,wheat,MYS,5,0,4.894889648686958,0.44341197660786036
2020,wheat,NAM,3,1,4.894889648686958,0.44341197660786036
2020,wheat,NGA,32,0,4.894889648686958,0.44341197660786036
2020,wheat,NIC,3,1,4.894889648686958,0.44341197660786036
2020,wheat,NLD,2,0,4.894889648686958,0.44341197660786036
2020,wheat,NOR,2,0,4.894889648686958,0.44341197660786036
2020,wheat,NZL,5,0,4.894889648686958,0.44341197660786036
2020,wheat,PAK,3,1,4.894889648686958,0.44341197660786036
2020,wheat,PAN,5,0,4.894889648686958,0.44341197660786036
2020,wheat,PER,5,0,4.894889648686958,0.44341197660786036
2020,wheat,PHL,5,0,4.894889648686958,0.44341197660786036
2020,wheat,PNG,5,0,4.894889648686958,0.44341197660786036
2020,wheat,POL,10,0,4.894889648686958,0.44341197660786036
2020,wheat,PRT,2,0,4.894889648686958,0.44341197660786036
2020,wheat,PRY,4,0,4.894889648686958,0.44341197660786036
2020,wheat,PSE,3,1,4.894889648686958,0.44341197660786036
2020,wheat,PYF,5,0,4.894889648686958,0.44341197660786036
2020,wheat,QAT,3,1,4.894889648686958,0.44341197660786036
2020,wheat,ROU,6,0,4.894889648686958,0.44341197660786036
2020,wheat,RUS,3,1,4.894889648686958,0.44341197660786036
2020,wheat,RWA,3,1,4.894889648686958,0.44341197660786036
2020,wheat,S19,2,0,4.894889648686958,0.44341197660786036
2020,wheat,SAU,10,0,4.894889648686958,0.44341197660786036
2020,wheat,SEN,3,1,4.894889648686958,0.44341197660786036
2020,wheat,SGP,5,0,4.894889648686958,0.44341197660786036
2020,wheat,SLV,5,0,4.894889648686958,0.44341197660786036
2020,wheat,SRB,35,0,4.894889648686958,0.44341197660786036
2020,wheat,SSD,10,0,4.894889648686958,0.44341197660786036
2020,wheat,SVK,10,0,4.894889648686958,0.44341197660786036
2020,wheat,SVN,6,0,4.894889648686958,0.44341197660786036
2020,wheat,SWE,2,0,4.894889648686958,0.44341197660786036
2020,wheat,SWZ,2,0,4.894889648686958,0.44341197660786036
2020,wheat,SYC,3,1,4.894889648686958,0.44341197660786036
2020,wheat,SYR,3,1,4.894889648686958,0.44341197660786036
2020,wheat,TGO,3,1,4.894889648686958,0.44341197660786036
2020,wheat,THA,5,0,4.894889648686958,0.44341197660786036
2020,wheat,TTO,5,0,4.894889648686958,0.44341197660786036
2020,wheat,TUR,3,1,4.894889648686958,0.44341197660786036
2020,wheat,TZA,3,1,4.894889648686958,0.44341197660786036
2020,wheat,UGA,3,1,4.894889648686958,0.44341197660786036
2020,wheat,UKR,3,1,4.894889648686958,0.44341197660786036
2020,wheat,URY,4,0,4.894889648686958,0.44341197660786036
2020,wheat,USA,5,0,4.894889648686958,0.44341197660786036
2020,wheat,UZB,28,0,4.894889648686958,0.44341197660786036
2020,wheat,VNM,5,0,4.894889648686958,0.44341197660786036
2020,wheat,XX ,10,0,4.894889648686958,0.44341197660786036
2020,wheat,YEM,10,0,4.894889648686958,0.44341197660786036
2020,wheat,ZAF,10,0,4.894889648686958,0.44341197660786036
2020,wheat,ZMB,10,0,4.894889648686958,0.44341197660786036
2020,wheat,ZWE,10,0,4.894889648686958,0.44341197660786036
2020,wheat,_X ,3,1,4.894889648686958,0.44341197660786036
2020,ammonia,AGO,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,AND,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,ARE,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,ARG,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,ARM,6,0,4.013283888111408,0.5443557052511749
2020,ammonia,ATG,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,AUS,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,AUT,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,AZE,6,0,4.013283888111408,0.5443557052511749
2020,ammonia,BDI,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,BEL,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,BEN,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,BFA,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,BGD,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,BGR,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,BHR,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,BIH,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,BLR,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,BLZ,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,BMU,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,BOL,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,BRA,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,BRB,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,BRN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,BWA,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,CAN,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,CHE,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,CHL,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,CHN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,COD,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,COL,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,CRI,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,CUW,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,CYP,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,CZE,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,DEU,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,DNK,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,DOM,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,DZA,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,E19,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,ECU,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,EGY,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,ESP,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,EST,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,FIN,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,FJI,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,FRA,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,GBR,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,GEO,6,0,4.013283888111408,0.5443557052511749
2020,ammonia,GHA,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,GMB,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,GRC,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,GRD,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,GTM,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,GUY,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,HKG,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,HRV,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,HUN,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,IDN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,IND,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,IRL,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,IRN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,ISL,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,ISR,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,ITA,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,JOR,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,JPN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,KAZ,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,KEN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,KGZ,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,KHM,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,KOR,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,LAO,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,LBN,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,LBY,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,LKA,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,LSO,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,LTU,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,LUX,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,LVA,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,MAR,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,MDA,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,MDG,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,MEX,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,MKD,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,MLT,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,MMR,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,MNE,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,MNG,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,MOZ,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,MRT,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,MSR,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,MUS,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,MWI,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,MYS,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,NAM,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,NER,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,NGA,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,NIC,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,NLD,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,NOR,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,NZL,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,OMN,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,PAK,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,PAN,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,PER,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,PHL,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,POL,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,PRT,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,PRY,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,PYF,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,QAT,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,ROU,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,RUS,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,RWA,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,S19,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,SAU,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,SEN,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,SGP,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,SLV,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,SRB,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,SUR,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,SVK,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,SVN,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,SWE,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,SXM,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,SYC,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,TGO,7,0,4.013283888111408,0.5443557052511749
2020,ammonia,THA,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,TTO,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,TUR,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,TZA,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,UGA,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,UKR,9,0,4.013283888111408,0.5443557052511749
2020,ammonia,URY,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,USA,5,0,4.013283888111408,0.5443557052511749
2020,ammonia,UZB,8,0,4.013283888111408,0.5443557052511749
2020,ammonia,VNM,4,1,4.013283888111408,0.5443557052511749
2020,ammonia,ZAF,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,ZMB,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,ZWE,2,0,4.013283888111408,0.5443557052511749
2020,ammonia,_X ,7,0,4.013283888111408,0.5443557052511749
2020,urea,AGO,2,0,4.96522818936989,0.4330594129358785
2020,urea,AND,4,0,4.96522818936989,0.4330594129358785
2020,urea,ARE,5,1,4.96522818936989,0.4330594129358785
2020,urea,ARG,6,0,4.96522818936989,0.4330594129358785
2020,urea,ARM,6,0,4.96522818936989,0.4330594129358785
2020,urea,ATG,7,0,4.96522818936989,0.4330594129358785
2020,urea,AUS,5,1,4.96522818936989,0.4330594129358785
2020,urea,AUT,4,0,4.96522818936989,0.4330594129358785
2020,urea,AZE,7,0,4.96522818936989,0.4330594129358785
2020,urea,BDI,5,1,4.96522818936989,0.4330594129358785
2020,urea,BEL,4,0,4.96522818936989,0.4330594129358785
2020,urea,BEN,7,0,4.96522818936989,0.4330594129358785
2020,urea,BFA,7,0,4.96522818936989,0.4330594129358785
2020,urea,BGR,6,0,4.96522818936989,0.4330594129358785
2020,urea,BHR,5,1,4.96522818936989,0.4330594129358785
2020,urea,BIH,6,0,4.96522818936989,0.4330594129358785
2020,urea,BLR,4,0,4.96522818936989,0.4330594129358785
2020,urea,BLZ,7,0,4.96522818936989,0.4330594129358785
2020,urea,BMU,7,0,4.96522818936989,0.4330594129358785
2020,urea,BOL,7,0,4.96522818936989,0.4330594129358785
2020,urea,BRA,7,0,4.96522818936989,0.4330594129358785
2020,urea,BRB,7,0,4.96522818936989,0.4330594129358785
2020,urea,BRN,2,0,4.96522818936989,0.4330594129358785
2020,urea,BWA,5,1,4.96522818936989,0.4330594129358785
2020,urea,CAN,7,0,4.96522818936989,0.4330594129358785
2020,urea,CHE,4,0,4.96522818936989,0.4330594129358785
2020,urea,CHL,7,0,4.96522818936989,0.4330594129358785
2020,urea,CHN,2,0,4.96522818936989,0.4330594129358785
2020,urea,COD,5,1,4.96522818936989,0.4330594129358785
2020,urea,COL,7,0,4.96522818936989,0.4330594129358785
2020,urea,CRI,7,0,4.96522818936989,0.4330594129358785
2020,urea,CYP,4,0,4.96522818936989,0.4330594129358785
2020,urea,CZE,4,0,4.96522818936989,0.4330594129358785
2020,urea,DEU,4,0,4.96522818936989,0.4330594129358785
2020,urea,DNK,4,0,4.96522818936989,0.4330594129358785
2020,urea,DOM,7,0,4.96522818936989,0.4330594129358785
2020,urea,DZA,7,0,4.96522818936989,0.4330594129358785
2020,urea,E19,4,0,4.96522818936989,0.4330594129358785
2020,urea,ECU,7,0,4.96522818936989,0.4330594129358785
2020,urea,EGY,6,0,4.96522818936989,0.4330594129358785
2020,urea,ESP,4,0,4.96522818936989,0.4330594129358785
2020,urea,EST,7,0,4.96522818936989,0.4330594129358785
2020,urea,FIN,2,0,4.96522818936989,0.4330594129358785
2020,urea,FJI,5,1,4.96522818936989,0.4330594129358785
2020,urea,FRA,4,0,4.96522818936989,0.4330594129358785
2020,urea,GBR,4,0,4.96522818936989,0.4330594129358785
2020,urea,GEO,6,0,4.96522818936989,0.4330594129358785
2020,urea,GHA,2,0,4.96522818936989,0.4330594129358785
2020,urea,GMB,2,0,4.96522818936989,0.4330594129358785
2020,urea,GRC,6,0,4.96522818936989,0.4330594129358785
2020,urea,GRD,7,0,4.96522818936989,0.4330594129358785
2020,urea,GTM,7,0,4.96522818936989,0.4330594129358785
2020,urea,GUY,7,0,4.96522818936989,0.4330594129358785
2020,urea,HKG,2,0,4.96522818936989,0.4330594129358785
2020,urea,HND,7,0,4.96522818936989,0.4330594129358785
2020,urea,HRV,6,0,4.96522818936989,0.4330594129358785
2020,urea,HUN,4,0,4.96522818936989,0.4330594129358785
2020,urea,IDN,2,0,4.96522818936989,0.4330594129358785
2020,urea,IND,2,0,4.96522818936989,0.4330594129358785
2020,urea,IRL,4,0,4.96522818936989,0.4330594129358785
2020,urea,IRN,6,0,4.96522818936989,0.4330594129358785
2020,urea,ISL,4,0,4.96522818936989,0.4330594129358785
2020,urea,ISR,7,0,4.96522818936989,0.4330594129358785
2020,urea,ITA,6,0,4.96522818936989,0.4330594129358785
2020,urea,JOR,2,0,4.96522818936989,0.4330594129358785
2020,urea,JPN,5,1,4.96522818936989,0.4330594129358785
2020,urea,KAZ,32,0,4.96522818936989,0.4330594129358785
2020,urea,KEN,7,0,4.96522818936989,0.4330594129358785
2020,urea,KGZ,32,0,4.96522818936989,0.4330594129358785
2020,urea,KHM,33,0,4.96522818936989,0.4330594129358785
2020,urea,KIR,5,1,4.96522818936989,0.4330594129358785
2020,urea,KOR,2,0,4.96522818936989,0.4330594129358785
2020,urea,LAO,33,0,4.96522818936989,0.4330594129358785
2020,urea,LBN,5,1,4.96522818936989,0.4330594129358785
2020,urea,LBY,6,0,4.96522818936989,0.4330594129358785
2020,urea,LKA,4,0,4.96522818936989,0.4330594129358785
2020,urea,LSO,5,1,4.96522818936989,0.4330594129358785
2020,urea,LTU,4,0,4.96522818936989,0.4330594129358785
2020,urea,LUX,4,0,4.96522818936989,0.4330594129358785
2020,urea,LVA,2,0,4.96522818936989,0.4330594129358785
2020,urea,MAC,5,1,4.96522818936989,0.4330594129358785
2020,urea,MAR,7,0,4.96522818936989,0.4330594129358785
2020,urea,MDA,7,0,4.96522818936989,0.4330594129358785
2020,urea,MDG,2,0,4.96522818936989,0.4330594129358785
2020,urea,MEX,2,0,4.96522818936989,0.4330594129358785
2020,urea,MKD,6,0,4.96522818936989,0.4330594129358785
2020,urea,MLI,7,0,4.96522818936989,0.4330594129358785
2020,urea,MLT,6,0,4.96522818936989,0.4330594129358785
2020,urea,MMR,2,0,4.96522818936989,0.4330594129358785
2020,urea,MNE,6,0,4.96522818936989,0.4330594129358785
2020,urea,MNG,5,1,4.96522818936989,0.4330594129358785
2020,urea,MOZ,5,1,4.96522818936989,0.4330594129358785
2020,urea,MRT,2,0,4.96522818936989,0.4330594129358785
2020,urea,MUS,5,1,4.96522818936989,0.4330594129358785
2020,urea,MWI,5,1,4.96522818936989,0.4330594129358785
2020,urea,MYS,5,1,4.96522818936989,0.4330594129358785
2020,urea,NAM,5,1,4.96522818936989,0.4330594129358785
2020,urea,NER,7,0,4.96522818936989,0.4330594129358785
2020,urea,NGA,7,0,4.96522818936989,0.4330594129358785
2020,urea,NIC,7,0,4.96522818936989,0.4330594129358785
2020,urea,NLD,4,0,4.96522818936989,0.4330594129358785
2020,urea,NOR,2,0,4.96522818936989,0.4330594129358785
2020,urea,NZL,5,1,4.96522818936989,0.4330594129358785
2020,urea,OMN,2,0,4.96522818936989,0.4330594129358785
2020,urea,PAK,4,0,4.96522818936989,0.4330594129358785
2020,urea,PAN,7,0,4.96522818936989,0.4330594129358785
2020,urea,PER,7,0,4.96522818936989,0.4330594129358785
2020,urea,PHL,2,0,4.96522818936989,0.4330594129358785
2020,urea,POL,4,0,4.96522818936989,0.4330594129358785
2020,urea,PRT,4,0,4.96522818936989,0.4330594129358785
2020,urea,PRY,7,0,4.96522818936989,0.4330594129358785
2020,urea,PSE,7,0,4.96522818936989,0.4330594129358785
2020,urea,PYF,4,0,4.96522818936989,0.4330594129358785
2020,urea,QAT,7,0,4.96522818936989,0.4330594129358785
2020,urea,ROU,6,0,4.96522818936989,0.4330594129358785
2020,urea,RUS,7,0,4.96522818936989,0.4330594129358785
2020,urea,RWA,5,1,4.96522818936989,0.4330594129358785
2020,urea,S19,2,0,4.96522818936989,0.4330594129358785
2020,urea,SAU,5,1,4.96522818936989,0.4330594129358785
2020,urea,SEN,2,0,4.96522818936989,0.4330594129358785
2020,urea,SGP,5,1,4.96522818936989,0.4330594129358785
2020,urea,SLV,7,0,4.96522818936989,0.4330594129358785
2020,urea,SRB,7,0,4.96522818936989,0.4330594129358785
2020,urea,STP,4,0,4.96522818936989,0.4330594129358785
2020,urea,SVK,4,0,4.96522818936989,0.4330594129358785
2020,urea,SVN,6,0,4.96522818936989,0.4330594129358785
2020,urea,SWE,4,0,4.96522818936989,0.4330594129358785
2020,urea,SWZ,7,0,4.96522818936989,0.4330594129358785
2020,urea,SYC,5,1,4.96522818936989,0.4330594129358785
2020,urea,TGO,7,0,4.96522818936989,0.4330594129358785
2020,urea,THA,5,1,4.96522818936989,0.4330594129358785
2020,urea,TKM,6,0,4.96522818936989,0.4330594129358785
2020,urea,TTO,7,0,4.96522818936989,0.4330594129358785
2020,urea,TUN,7,0,4.96522818936989,0.4330594129358785
2020,urea,TUR,6,0,4.96522818936989,0.4330594129358785
2020,urea,TZA,2,0,4.96522818936989,0.4330594129358785
2020,urea,UGA,7,0,4.96522818936989,0.4330594129358785
2020,urea,UKR,2,0,4.96522818936989,0.4330594129358785
2020,urea,URY,7,0,4.96522818936989,0.4330594129358785
2020,urea,USA,7,0,4.96522818936989,0.4330594129358785
2020,urea,UZB,32,0,4.96522818936989,0.4330594129358785
2020,urea,VEN,7,0,4.96522818936989,0.4330594129358785
